Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.3022071307301,46.71875,47.7138643067847,48.1609993060375,48.0263157894737,51.5552099533437,56.1606535057863,62.5585023400936,61.0641891891892,64.5631067961165,64.390243902439,67.7047289504037,64.8998822143698,73.4741784037559,71.5617715617716,73.3853006681514,71.6517857142857,73.1171548117155,70.1186623516721,69.9579831932773,69.7272727272727,61.3452188006483,62.2291021671827,61.8973561430793,61.4022140221402,63.0388692579505,59.9101988454137,58.7550901687027,59.7534833869239,63.8215859030837,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.0707070707071,57.3333333333333,47.8672985781991,56.8265682656827,47.6744186046512,68.6507936507936,69.6850393700787,67.5213675213675,67.84140969163,67.1171171171171,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,13.9817629179331,17.4273858921162,24.4897959183673,24.1758241758242,28.6749482401656,29.5947219604147,28.0068728522337,28.7781350482315,26.5566391597899,28.8011695906433,34.4155844155844,35.6995175740868,37.2792674950948,38.8995521433141,37.2464658881377,40.3582089552239,43.4149184149184,42.9844097995546,38.5368366821226,40.3053435114504,38.1067961165049,38.0478987799367,40.4991243432574,40.8163265306123,44.8408131952436,38.715953307393,39.5755770662696,38.562091503268,37.8266850068776,38.0501015572106,41.0686548617583,42.1842184218422,43.9201451905626,43.923945990631,43.327333504757,42.284718765555,40.8203125,39.672514619883,37.1488764044944,38.6724700761698,39.7731794667728,39.7101449275362,37.8838914206459,40.5949915270194,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,19.7952218430034,19.9248120300752,18.0505415162455,17.2284644194757,16.8067226890756,16.8724279835391,19.9134199134199,24.1206030150754,24.8677248677249,23.9316239316239,26.1083743842365,27.4193548387097,28.4883720930233,31.2925170068027,30.6666666666667,31.2925170068027,31.9727891156463,32.4324324324324,32.8767123287671,10.1851851851852,14.4444444444444,8.33333333333333,4.6875,2.80373831775701,2.60869565217391,2.75229357798165,2.5,1.72413793103448,1.73913043478261,3.78787878787879,3.84615384615385,2.91970802919708,1.80722891566265,2.36686390532544,1.32450331125828,1.23456790123457,0.50761421319797,1.02564102564103,0.904977375565611,0.840336134453782,4.9645390070922,2.29007633587786,7.11864406779661,19.8966408268734,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,9.31263858093127,11.1617312072893,11.9186046511628,10.9452736318408,13.2315521628499,17.6610978520286,16.7410714285714,17.4568965517241,17.0168067226891,18.3431952662722,20.5588822355289,22.7184466019417,23.8955823293173,26.6423357664234,31.9371727748691,33.003300330033,44.5676274944568,43.2242990654206,43.0622009569378,40.6649616368286,42.0365535248042,41.8092909535452,40.8602150537634,40.3669724770642,37.0535714285714,37.887323943662,40.625,37.3711340206186,36.8176538908246,29.8491379310345,29.1463414634146,33.0466830466831,30.6042884990253,30.8,29.2336802270577,31.3645621181263,30.0980392156863,37.598944591029,30.298719772404,34.4303797468354,31.8518518518519,26.3986013986014,24.7207743857036,24.2842535787321,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.19469026548673,2.4390243902439,14.6853146853147,13.9393939393939,2.23463687150838,2.08333333333333,2.03045685279188,2.47524752475248,2.02020202020202,0.526315789473684,0.411522633744856,0,0.892857142857143,0.427350427350427,1.60642570281124,6,6.56370656370656,8.21917808219178,3.69127516778524,0.977198697068404,0.638977635782748,2.77777777777778,2.32558139534884,0.278551532033426,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,15.7894736842105,11.5384615384615,7.69230769230769,8.10810810810811,9.375,12.5,13.7931034482759,14.2857142857143,8.88888888888889,1.92307692307692,2.27272727272727,1.96078431372549,1.36986301369863,1.26582278481013,3.63636363636364,1.35135135135135,1.33333333333333,2.7027027027027,0,0,2.65486725663717,3.50877192982456,3.84615384615385,4.32098765432099,1.70454545454545,1.63934426229508,4.28571428571428,4.09090909090909,1.66112956810631,0.645161290322581,0.298507462686567,0,0,0.37037037037037,0.325732899022801,0.4,0.387596899224806,0.347222222222222,0.291545189504373,0,0,0.201207243460765,0.205761316872428,1.85497470489039,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Netherlands,NLD,32.9996966939642,32.7972853349071,30.6608741442865,28.485864877815,30.0167624521073,30.3830760434534,30.5835010060362,30.6828193832599,30.0551931761164,28.6327126688572,33.4997622444127,33.3463919141268,31.9081718618366,31.6126423613451,32.8574487829253,32.2871654916231,30.5466695102012,31.7252834549,31.323447118075,32.3644676681907,34.1221794166208,34.7437508727831,35.4118781048417,32.8298704285824,33.6832766523732,33.0683050234911,35.237960540273,35.5216074869254,39.2769907181241,40.1612462421427,40.8560579910252,38.7932167740239,40.6107173610651,40.3714377201409,41.9237168821195,40.1822295603253,38.5477442088845,41.0749834107498,42.4340917298664,40.6393830078368,41.4081367267323,42.0246320216281,42.4862077236748,42.4633327443011,42.9446064139942,42.578288725226,40.5814024952369,43.1192660550459,42.3032442631931,42.6216148445336,41.7274652859496,42.7739812705644,41.5021789284799,41.5810428975083,45.8473776459485,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,New Zealand,NZL,10.03861003861,9.74695407685098,5.87064676616915,9.66850828729282,8.87728459530026,6.53095843935539,6.80885972108285,6.2396006655574,5.9064807219032,10.9907120743034,11.9942196531792,10.8888888888889,13.3807369101487,19.2215568862275,19.8389879240943,14.8508825319537,21.6171617161716,23.8782051282051,22.5151015925316,15.4645476772616,12.9933211900425,15.1384615384615,21.7948717948718,23.8095238095238,22.9934924078091,25.1322751322751,20.4697986577181,23.2096184004182,21.4110730034297,20.9449585971749,20.7911683532659,22.3481414324569,25.5882352941176,22.801024765158,19.64586846543,18.1362306727957,21.130713712911,27.2626931567329,26.0202171471359,28.8509427250089,27.2695892302382,30.734680782804,27.7992277992278,30.8765544434334,30.3422756706753,34.9851632047478,34.7748815165877,31.2480834099969,33.0044843049327,29.3827971109652,27.9736408566721,27.0151770657673,29.8622236462672,26.6795865633075,23.719590268886,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,29.5302013422819,27.4509803921569,23.3532934131737,24.4565217391304,26.4864864864865,27.8301886792453,36.0153256704981,35.7446808510638,29.2207792207792,26.5193370165746,27.5132275132275,29.9465240641711,27.5510204081633,23.463687150838,24.8618784530387,28.169014084507,27.7777777777778,30.7291666666667,32.1637426900585,30.9782608695652,32.967032967033,36.3207547169811,35.4066985645933,35.1464435146444,37.8486055776892,37.9699248120301,38.1118881118881,44.0476190476191,40.117994100295,41.8079096045198,43.6657681940701,41.2532637075718,40.5063291139241,40.7317073170732,38.9578163771712,39.8584905660377,41.0550458715596,40.0954653937947,43.4052757793765,41.8224299065421,42.5055928411633,38.6004514672686,35.4460093896714,34.3612334801762,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8461538461538,31.25,34.3283582089552,32.8767123287671,33.7662337662338,34.2465753424658,30.1369863013699,25,26.1904761904762,22.4299065420561,24.2647058823529,27.536231884058,22.9946524064171,21.3483146067416,23.469387755102,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,16.8421052631579,18.4210526315789,18.4304399524376,19.0217391304348,19.8889916743756,17.6513493800146,14.6936347412255,13.5874877810362,15.7570004746084,19.9211045364892,22.2026120720085,23.2427366447985,24.2433414043584,24.8687664041995,27.8162366268093,28.5902938263453,29.3551491819057,27.359068627451,27.2178636089318,29.4012829650748,29.4493459081229,28.8815955566776,32.2455752212389,34.4703181370941,33.1400671345743,31.8593792914035,29.2240754169688,30.2202175643407,31.7524727364951,31.3299817184644,28.4557781825541,29.3184488836663,24.4033302497687,28.5109515921222,29.9645390070922,32.9527559055118,35.8133669609079,32.7141774071266,34.9749202006384,34.1043571812803,36.2259179976947,37.3419721871049,36.8225206277301,39.0625,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4651162790698,67.699642431466,68.10551558753,68.3236994219653,71.0526315789474,72.9567307692308,66.7679837892604,68.9772727272727,72.1532091097308,70.5286839145107,71.9812426729191,75.2304147465438,71.4987714987715,69.1176470588235,69.7076023391813,68.9887640449438,68.314606741573,66.4882226980728,68.236582694414,70.1877934272301,63.78896882494,65.0655021834061,64.8127128263337,60.864040660737,59.8923283983849,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Norway,NOR,1.76787086856264,1.73228346456693,1.07858243451464,1.39958012596221,1.14864864864865,0.87281795511222,1.10619469026549,1.62954915806627,1.69144028703229,2.06801470588235,2.38095238095238,2.3053501522401,1.91082802547771,1.88356164383562,3.04098721903922,5.55084745762712,7.4191002367798,9.14221218961625,11.2629246676514,9.79506773185134,12.1189864120455,12.8436763550668,14.2680921052632,16.8032786885246,15.8483033932136,17.1147292692162,22.652305621003,19.1512513601741,21.3847818247385,22.4806201550388,26.6205389657684,26.859344894027,35.6672443674177,37.2870249017038,37.4961071317347,33.9171974522293,30.7478368355995,35.7959542656113,37.006993006993,38.4305294275732,31.1578286790085,32.3905109489051,32.9846153846154,33.0861380490588,33.0522765598651,34.0098579298347,34.1889985895628,34.5822925339994,34.6175637393768,37.9590692458649,36.774880255455,36.9439071566731,36.5330321852061,34.8148148148148,36.4769187199094,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,3.84615384615385,11.5384615384615,13.7931034482759,20,19.4444444444444,22.3214285714286,29.0076335877863,33.5483870967742,35.978835978836,40.8888888888889,47.808764940239,50,55.012853470437,46.7871485943775,43.5168738898757,56.661316211878,57.6862123613312,54.2986425339367,54.093567251462,56.496062992126,41.7021276595745,45.3183520599251,51.6693163751987,56.8,57.6582709326072,59.2766242464836,62.8838451268358,64.9639816633923,61.6132723112128,65.0661440470358,62.7118644067797,60.7620591811917,60.5263157894737,65.3571428571429,61.9221411192214,50.5396238051187,45.6993679582303,48.441449031171,48.5974025974026,45.3493862134089,41.7641025641026,39.3705135284373,38.5446175637394,38.5308848080134,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,18.0844360428481,17.6875,17.0789163722026,19.8328690807799,20.2202202202202,17.9151388161341,19.8522167487685,16.9642857142857,15.6726164562473,18.510900863842,19.7638994668698,19.5063421323277,21.3912475506205,20.508166969147,21.5401479857495,21.4861002857885,25.2988047808765,26.0612244897959,28.2788425403983,28.6097212294496,30.94696306669,31.8374391966107,31.959056013648,32.1266968325792,33.6026255995961,32.8612578012482,34.0398571593134,32.2068496257655,34.1448254428675,35.8899541475615,36.4845360824742,35.4663447026864,30.9181578175418,31.2565445026178,32.0428265524625,33.6394584751801,31.4567614625653,32.7275480842042,33.5327572198833,31.7600487210719,30.5459206756145,31.2001787975862,33.2988012431553,33.6826020519537,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,52.6104417670683,53.0075187969925,51.7123287671233,51.006711409396,52.5806451612903,49.8381877022654,47.557003257329,42.0689655172414,43.4640522875817,39.8625429553265,32.5396825396825,41.554054054054,48.6725663716814,36.6548042704626,29.2134831460674,25.8181818181818,30.4918032786885,24.2677824267782,24.8995983935743,21.484375,27.0903010033445,33.9943342776204,29.5774647887324,29.1777188328912,30.8068459657702,25.90799031477,29.7235023041475,37.4074074074074,25.1599147121535,26.2295081967213,37.649063032368,31.1764705882353,38.6538461538461,29.3005671077505,23.9290989660266,26.2937062937063,30,27.1056661562021,30.3370786516854,30.8823529411765,32.5263157894737,28.6885245901639,29.483282674772,30.8781869688385,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,12.280701754386,14.2857142857143,11.4285714285714,13.4328358208955,11.4285714285714,10.2564102564103,23.2142857142857,30,17.7777777777778,8.88888888888889,6.87022900763359,4.58015267175572,4.8,4.28571428571429,3.52112676056338,4.08163265306122,4.34782608695652,4.89130434782609,1.09289617486339,1.55440414507772,1.59574468085106,1.77777777777778,1.14942528735632,0,3.15186246418338,0.579710144927536,0.522193211488251,0.497512437810945,0.496277915632754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,15.7347204161248,17.012987012987,16.9846153846154,16.4187643020595,15.8529895776193,16.6396542409508,18.5918591859186,19.9455040871935,20.9484106305367,22.1677292790584,20.668549905838,21.6524216524217,21.2718064153067,23.6148466917698,21.1080332409972,21.2215320910973,19.5308760172331,19.9435559736595,20.6735751295337,20.7941483803553,19.0501888828926,20.8268733850129,20.4795204795205,18.5978578383642,19.2274678111588,21.1920529801324,21.4566929133858,19.7869725522327,18.3985102420857,18.1129215611974,17.7558569667078,19.1614420062696,19.5818254925613,23.9221140472879,25.8909853249476,24.8037116345467,25.4610158524749,28.2670454545454,29.609976120987,34.9963494767583,36.0922659430122,34.5681818181818,29.3933987511151,34.4214270767943,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,26.4667535853977,25.8333333333333,29.394495412844,30.3865288939916,30.1313061506565,30.0757054370268,34.2444717444717,31.8342151675485,34.0767927724449,33.1533153315332,33.0382548213721,33.3958724202627,34.7736625514403,33.4234538695505,36.3508771929825,30.1822323462415,36.7615549433731,34.8917748917749,35.5464480874317,27.9968454258675,32.1457272970801,31.5608919382504,29.4612411911798,32.0236586396282,30.8176100628931,32.0727389765047,32.3529411764706,34.1017144503674,31.6487775790101,37.4541183379827,37.2236958443855,36.9145593296424,38.9653673380669,39.2852077719472,42.9910464465585,40.4700137341676,42,44.4772344013491,43.8628411476557,45.1692387498379,46.1281193722665,47.9288468715014,49.737811000781,50.1619475498903,..,..,..,..,..,..,..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,Poland,POL,42.2718222781096,44.3875244839536,43.9365229748934,44.5391931780912,45.5517459171704,46.4215707627303,48.0013607756421,49.3627692813682,51.4765603438079,51.2806459863349,50.1802477067495,51.9086891463966,52.7754597950533,53.4239130434783,54.1339974787074,53.6809182378803,54.2994289497641,55.0605236495494,56.7058999925032,57.8410853667545,57.6236148169515,57.3183691454343,57.2897792522649,59.6701763288088,60.2577244106018,60.072436322318,58.531630198725,58.3530525319451,57.6231629540623,59.403714092272,66.3979352144535,64.4055560368477,63.4695629013643,59.4128927570438,60.1818782076293,55.7571758495546,55.1778452374134,55.2580187004379,57.7703027390678,57.7277379733879,59.4869847407305,60.2715527692148,59.4332614002193,60.1296043656208,58.8411655718376,58.5177438942113,58.0954852101712,57.3236771710054,56.5391753944054,55.9552796735142,54.9287990116392,55.9230921443177,55.4064533531137,56.4023555190359,55.6085149082569,..,..,..,..,..,..,..
